drug,fold,blend,meta,alpha,intercept,n_train,n_test,omics,weight
AFATINIB,1,stacking,ridge,1.0,-0.19503922340094304,162,41,meth,-0.07822580010814904
AFATINIB,2,stacking,ridge,1.0,0.07438957382462252,162,41,meth,0.0700715065877715
AFATINIB,3,stacking,ridge,1.0,0.16717248610687951,162,41,meth,0.008645417446812874
AFATINIB,4,stacking,ridge,1.0,0.2160709186662011,163,40,meth,-0.2352877159366055
AFATINIB,5,stacking,ridge,1.0,-0.3326459116732101,163,40,meth,0.08713064476465575
AVAGACESTAT,1,stacking,ridge,1.0,-0.596929055994389,162,41,meth,0.2507821727966764
AVAGACESTAT,2,stacking,ridge,1.0,-0.10863824324855553,162,41,meth,0.2741754653016091
AVAGACESTAT,3,stacking,ridge,1.0,-0.693603427738041,162,41,meth,0.41993316127628005
AVAGACESTAT,4,stacking,ridge,1.0,-0.1749126224786961,163,40,meth,0.20190352520676638
AVAGACESTAT,5,stacking,ridge,1.0,-0.18403529375749983,163,40,meth,0.2982447686937153
AXITINIB,1,stacking,ridge,1.0,-0.23052622564569125,162,41,meth,0.5259360779155535
AXITINIB,2,stacking,ridge,1.0,-0.4681666686761474,162,41,meth,0.5178770196795212
AXITINIB,3,stacking,ridge,1.0,-0.7340372583894994,162,41,meth,0.32995125176335405
AXITINIB,4,stacking,ridge,1.0,-0.3825868271013406,163,40,meth,0.471126111103434
AXITINIB,5,stacking,ridge,1.0,-0.30140426830950906,163,40,meth,0.5025743032272987
AZD4547,1,stacking,ridge,1.0,-0.50737754359311,162,41,meth,0.29900131151807097
AZD4547,2,stacking,ridge,1.0,-0.48691191699052316,162,41,meth,0.28742089800808396
AZD4547,3,stacking,ridge,1.0,-0.361666450915481,162,41,meth,0.15840005936362414
AZD4547,4,stacking,ridge,1.0,-0.1329208374460138,163,40,meth,0.3677276323109513
AZD4547,5,stacking,ridge,1.0,-0.4682504864847732,163,40,meth,0.32296379736889114
AZD6738,1,stacking,ridge,1.0,-0.07346858395993028,162,41,meth,-0.27988390926034196
AZD6738,2,stacking,ridge,1.0,-0.16933117733956138,162,41,meth,-0.24406880827375713
AZD6738,3,stacking,ridge,1.0,-0.537141544626575,162,41,meth,-0.06984526372753894
AZD6738,4,stacking,ridge,1.0,-0.1056087960154124,163,40,meth,-0.27464099360981825
AZD6738,5,stacking,ridge,1.0,-0.023984499902307777,163,40,meth,-0.3423143683119283
AZD7762,1,stacking,ridge,1.0,0.07753424188482694,162,41,meth,0.20087945408897848
AZD7762,2,stacking,ridge,1.0,0.03142195599937869,162,41,meth,-0.007150205323987184
AZD7762,3,stacking,ridge,1.0,0.07063519835463261,162,41,meth,-0.05554452696728829
AZD7762,4,stacking,ridge,1.0,0.08014512686281106,163,40,meth,0.07699667417944592
AZD7762,5,stacking,ridge,1.0,0.04037421973701827,163,40,meth,-0.03806478934025232
AZD8186,1,stacking,ridge,1.0,-0.18113192001031964,162,41,meth,0.30595261407066554
AZD8186,2,stacking,ridge,1.0,-0.19743908328303217,162,41,meth,0.14846421093103288
AZD8186,3,stacking,ridge,1.0,-0.5992269637958767,162,41,meth,0.06470669702430108
AZD8186,4,stacking,ridge,1.0,0.11901290248538343,163,40,meth,0.13522756099777714
AZD8186,5,stacking,ridge,1.0,-0.3560206490710711,163,40,meth,-0.004341571656470127
BMS-536924,1,stacking,ridge,1.0,-0.6524097263061919,162,41,meth,0.17156307861863107
BMS-536924,2,stacking,ridge,1.0,-0.7709162170686419,162,41,meth,0.03709525125785693
BMS-536924,3,stacking,ridge,1.0,-1.2962205400620455,162,41,meth,0.06443376429383871
BMS-536924,4,stacking,ridge,1.0,-0.8672534745420846,163,40,meth,0.11861983790666121
BMS-536924,5,stacking,ridge,1.0,-0.7910822959747579,163,40,meth,0.22792596173556964
BOSUTINIB,1,stacking,ridge,1.0,-0.054745762586763114,162,41,meth,0.1520876420736242
BOSUTINIB,2,stacking,ridge,1.0,-0.45451811493517935,162,41,meth,0.25443445080121263
BOSUTINIB,3,stacking,ridge,1.0,-0.3670981749754456,162,41,meth,0.10474466298097429
BOSUTINIB,4,stacking,ridge,1.0,-0.12859415581138345,163,40,meth,0.09430079080074778
BOSUTINIB,5,stacking,ridge,1.0,0.008560958086195614,163,40,meth,0.3314565204843849
CCT007093,1,stacking,ridge,1.0,-0.49572184584070556,162,41,meth,0.3711309379967109
CCT007093,2,stacking,ridge,1.0,-1.0944460099554814,162,41,meth,0.3965302231752313
CCT007093,3,stacking,ridge,1.0,-1.5786980470556955,162,41,meth,0.4991631392594724
CCT007093,4,stacking,ridge,1.0,-1.0475278341997791,163,40,meth,0.5064234197893164
CCT007093,5,stacking,ridge,1.0,-0.487196002693671,163,40,meth,0.33000321443361846
DACTOLISIB,1,stacking,ridge,1.0,0.11947759743561415,162,41,meth,0.1570973678842338
DACTOLISIB,2,stacking,ridge,1.0,-0.1930149052713137,162,41,meth,0.062042388254463496
DACTOLISIB,3,stacking,ridge,1.0,0.46166369073292834,162,41,meth,0.1432683587837579
DACTOLISIB,4,stacking,ridge,1.0,0.3213214885281177,163,40,meth,-0.24534442738499473
DACTOLISIB,5,stacking,ridge,1.0,0.032946262412314464,163,40,meth,-0.07543295403299313
DOCETAXEL,1,stacking,ridge,1.0,1.6343585801343252,162,41,meth,0.26296450355270934
DOCETAXEL,2,stacking,ridge,1.0,1.1397357471854899,162,41,meth,0.28301663979013325
DOCETAXEL,3,stacking,ridge,1.0,1.2041347813451058,162,41,meth,0.22294046398327255
DOCETAXEL,4,stacking,ridge,1.0,1.1680386992052556,163,40,meth,0.33575953950356296
DOCETAXEL,5,stacking,ridge,1.0,1.0106171850314327,163,40,meth,0.21251407129144975
DORAMAPIMOD,1,stacking,ridge,1.0,0.8609422406447145,162,41,meth,0.21979805734564636
DORAMAPIMOD,2,stacking,ridge,1.0,0.77341752926682,162,41,meth,0.2371402053452471
DORAMAPIMOD,3,stacking,ridge,1.0,1.1928976072530961,162,41,meth,0.258457396940582
DORAMAPIMOD,4,stacking,ridge,1.0,0.8596197741847411,163,40,meth,0.20087625226319014
DORAMAPIMOD,5,stacking,ridge,1.0,0.7811867758050131,163,40,meth,0.15651925702530034
EHT-1864,1,stacking,ridge,1.0,-0.6458264342560631,162,41,meth,-0.026547574318501358
EHT-1864,2,stacking,ridge,1.0,0.42477328311486895,162,41,meth,-0.0995221343096446
EHT-1864,3,stacking,ridge,1.0,-0.034247538415830725,162,41,meth,0.027601865585673162
EHT-1864,4,stacking,ridge,1.0,-0.44371197726553824,163,40,meth,0.25488155827820563
EHT-1864,5,stacking,ridge,1.0,-0.07585386724921372,163,40,meth,-0.036298319583164686
FULVESTRANT,1,stacking,ridge,1.0,-0.7776583273418582,162,41,meth,0.022319053928740153
FULVESTRANT,2,stacking,ridge,1.0,0.21995021791610148,162,41,meth,0.09376343949159624
FULVESTRANT,3,stacking,ridge,1.0,-0.3989885514667728,162,41,meth,0.049394404183574464
FULVESTRANT,4,stacking,ridge,1.0,-0.030287669518870963,163,40,meth,0.00453480687424278
FULVESTRANT,5,stacking,ridge,1.0,0.10654112793472192,163,40,meth,0.15198552624984699
GEFITINIB,1,stacking,ridge,1.0,0.5797972651830787,162,41,meth,0.48435514690065273
GEFITINIB,2,stacking,ridge,1.0,0.9088402067696277,162,41,meth,0.3464490006177168
GEFITINIB,3,stacking,ridge,1.0,0.3601309928116616,162,41,meth,0.3944825624965749
GEFITINIB,4,stacking,ridge,1.0,0.5683387134466964,163,40,meth,0.49284659269334663
GEFITINIB,5,stacking,ridge,1.0,-0.3636966308864036,163,40,meth,0.5123547141311771
GEMCITABINE,1,stacking,ridge,1.0,-0.1819163464792366,162,41,meth,-0.11425068639227914
GEMCITABINE,2,stacking,ridge,1.0,-0.10313517089984137,162,41,meth,0.16426541417411855
GEMCITABINE,3,stacking,ridge,1.0,-0.00476436867495833,162,41,meth,0.014225689249921136
GEMCITABINE,4,stacking,ridge,1.0,0.292005649096045,163,40,meth,0.0883328666209102
GEMCITABINE,5,stacking,ridge,1.0,-0.08728617390370408,163,40,meth,0.3017168650504238
GW441756,1,stacking,ridge,1.0,0.08894374009622474,162,41,meth,-0.14947306347999584
GW441756,2,stacking,ridge,1.0,0.43536765455549986,162,41,meth,-0.33463038652075094
GW441756,3,stacking,ridge,1.0,-0.29078343799666584,162,41,meth,-0.11655211789379101
GW441756,4,stacking,ridge,1.0,-0.28458820600253176,163,40,meth,-0.37719171428224596
GW441756,5,stacking,ridge,1.0,-0.0008959823995327021,163,40,meth,-0.38264350776099165
JQ1,1,stacking,ridge,1.0,-0.11705756713025306,162,41,meth,-0.20720842172046097
JQ1,2,stacking,ridge,1.0,-0.09393823846849525,162,41,meth,-0.01890247996288486
JQ1,3,stacking,ridge,1.0,-0.05978369971848296,162,41,meth,0.08272442733752582
JQ1,4,stacking,ridge,1.0,-0.09992982407641693,163,40,meth,-0.005611689511318153
JQ1,5,stacking,ridge,1.0,-0.1263613122769739,163,40,meth,-0.0366392008011012
KU-55933,1,stacking,ridge,1.0,-0.2063471160770396,162,41,meth,0.23206518125934872
KU-55933,2,stacking,ridge,1.0,-0.4893439184871786,162,41,meth,0.2882427197783176
KU-55933,3,stacking,ridge,1.0,-0.4869584036241523,162,41,meth,0.4917485171593011
KU-55933,4,stacking,ridge,1.0,0.02182976275817783,163,40,meth,0.3350734535047561
KU-55933,5,stacking,ridge,1.0,0.011334563508648365,163,40,meth,0.3567190022717785
LENALIDOMIDE,1,stacking,ridge,1.0,-0.5806000472900559,162,41,meth,0.21636683540049936
LENALIDOMIDE,2,stacking,ridge,1.0,-0.6692831966974211,162,41,meth,0.1418911636365709
LENALIDOMIDE,3,stacking,ridge,1.0,-0.7726080281433667,162,41,meth,0.16174974697130598
LENALIDOMIDE,4,stacking,ridge,1.0,-0.3966794490759531,163,40,meth,0.12373019154004158
LENALIDOMIDE,5,stacking,ridge,1.0,-0.7735243048076565,163,40,meth,0.04924445948316529
LESTAURTINIB,1,stacking,ridge,1.0,0.09559945241138268,162,41,meth,0.0984527747335535
LESTAURTINIB,2,stacking,ridge,1.0,0.07175058126757405,162,41,meth,0.15844129337683793
LESTAURTINIB,3,stacking,ridge,1.0,0.06375168185721791,162,41,meth,0.15841209434051481
LESTAURTINIB,4,stacking,ridge,1.0,0.07793728525643262,163,40,meth,0.19394664129327777
LESTAURTINIB,5,stacking,ridge,1.0,0.09835039685608082,163,40,meth,0.4032587011676734
METHOTREXATE,1,stacking,ridge,1.0,0.10307950438701463,162,41,meth,0.2613602957369397
METHOTREXATE,2,stacking,ridge,1.0,0.05440190187733296,162,41,meth,0.4529826588388242
METHOTREXATE,3,stacking,ridge,1.0,0.0504408112490361,162,41,meth,0.05601131374109968
METHOTREXATE,4,stacking,ridge,1.0,0.05694657363445599,163,40,meth,0.3052288823824181
METHOTREXATE,5,stacking,ridge,1.0,0.05021401315459095,163,40,meth,0.5468407684898804
MIRIN,1,stacking,ridge,1.0,-0.025313303335245507,162,41,meth,-0.5049611824756641
MIRIN,2,stacking,ridge,1.0,-0.008475771372387086,162,41,meth,-0.3543489766519393
MIRIN,3,stacking,ridge,1.0,-0.6538504040156559,162,41,meth,-0.4211986076043582
MIRIN,4,stacking,ridge,1.0,-0.2692360991321143,163,40,meth,-0.16001441270877045
MIRIN,5,stacking,ridge,1.0,0.031680506881954784,163,40,meth,-0.47108342479511367
MK-2206,1,stacking,ridge,1.0,-0.4474725131833519,162,41,meth,0.10341898474085352
MK-2206,2,stacking,ridge,1.0,-0.9278760502063861,162,41,meth,0.09314548515412434
MK-2206,3,stacking,ridge,1.0,-0.9175588308283162,162,41,meth,-0.15129084920686064
MK-2206,4,stacking,ridge,1.0,-0.44661180993804184,163,40,meth,-0.19177803493546056
MK-2206,5,stacking,ridge,1.0,-0.7094798512925182,163,40,meth,0.08914634117941288
MOTESANIB,1,stacking,ridge,1.0,-1.12178905218981,162,41,meth,0.29959369237676997
MOTESANIB,2,stacking,ridge,1.0,-1.4298145207451909,162,41,meth,0.2955539868767224
MOTESANIB,3,stacking,ridge,1.0,-1.0359105171996488,162,41,meth,0.1414779880199008
MOTESANIB,4,stacking,ridge,1.0,-1.080082975165054,163,40,meth,0.2810852298520809
MOTESANIB,5,stacking,ridge,1.0,-0.9295837784030136,163,40,meth,0.04234391977629551
NAVITOCLAX,1,stacking,ridge,1.0,-0.0025841387162881535,162,41,meth,-0.07196229639242789
NAVITOCLAX,2,stacking,ridge,1.0,0.04884803050179043,162,41,meth,0.028877851373931153
NAVITOCLAX,3,stacking,ridge,1.0,-0.14658404356888388,162,41,meth,-0.035367152497806524
NAVITOCLAX,4,stacking,ridge,1.0,-0.12833778590103773,163,40,meth,0.04277336150032878
NAVITOCLAX,5,stacking,ridge,1.0,0.062085645156347624,163,40,meth,0.054364524085627065
NU7441,1,stacking,ridge,1.0,-0.4760398608084815,162,41,meth,0.4513150026368093
NU7441,2,stacking,ridge,1.0,-0.42493596818705726,162,41,meth,0.36986772382335587
NU7441,3,stacking,ridge,1.0,-0.4726872694132105,162,41,meth,0.41699695834744377
NU7441,4,stacking,ridge,1.0,-0.5784796917506521,163,40,meth,0.5377384707088727
NU7441,5,stacking,ridge,1.0,-0.5589211456959151,163,40,meth,0.5508561013376353
NUTLIN-3A (-),1,stacking,ridge,1.0,0.193800813578338,162,41,meth,0.11202882762041026
NUTLIN-3A (-),2,stacking,ridge,1.0,0.40332970828015036,162,41,meth,0.21380562804589026
NUTLIN-3A (-),3,stacking,ridge,1.0,-0.09351400107593788,162,41,meth,0.2504032247530507
NUTLIN-3A (-),4,stacking,ridge,1.0,0.0291849212619244,163,40,meth,0.17774604090142793
NUTLIN-3A (-),5,stacking,ridge,1.0,0.42344697006203535,163,40,meth,0.2951756198107037
OLAPARIB,1,stacking,ridge,1.0,-0.71023560752309,162,41,meth,0.36263001451875915
OLAPARIB,2,stacking,ridge,1.0,0.018596646095064617,162,41,meth,0.5074747031415041
OLAPARIB,3,stacking,ridge,1.0,-0.33548619771104216,162,41,meth,0.4292888056155386
OLAPARIB,4,stacking,ridge,1.0,-0.5537666470595823,163,40,meth,0.37096957776448414
OLAPARIB,5,stacking,ridge,1.0,-0.3073862549418602,163,40,meth,0.5723915559593207
PALBOCICLIB,1,stacking,ridge,1.0,-0.2048077911685704,162,41,meth,0.05355363854790401
PALBOCICLIB,2,stacking,ridge,1.0,-0.308537129315857,162,41,meth,-0.11079901572139275
PALBOCICLIB,3,stacking,ridge,1.0,-0.01581875264783994,162,41,meth,-0.12547951958000192
PALBOCICLIB,4,stacking,ridge,1.0,0.038200584034015606,163,40,meth,-0.16810155454268647
PALBOCICLIB,5,stacking,ridge,1.0,0.0071319967579408505,163,40,meth,-0.03342921015646168
PD0325901,1,stacking,ridge,1.0,0.0506947954412883,162,41,meth,0.08244989025832263
PD0325901,2,stacking,ridge,1.0,-0.14894328950188707,162,41,meth,0.23295414253021784
PD0325901,3,stacking,ridge,1.0,0.042047084459102435,162,41,meth,0.21441257206458106
PD0325901,4,stacking,ridge,1.0,0.032040848205808437,163,40,meth,0.20360312460955332
PD0325901,5,stacking,ridge,1.0,-0.10334125884826384,163,40,meth,0.04346033552068867
PD173074,1,stacking,ridge,1.0,-0.43039631898216246,162,41,meth,0.13979760122890145
PD173074,2,stacking,ridge,1.0,-0.463717884531309,162,41,meth,0.19157096830610962
PD173074,3,stacking,ridge,1.0,-0.25726660030980364,162,41,meth,0.14188579533930853
PD173074,4,stacking,ridge,1.0,-0.06491393169257842,163,40,meth,0.013197961632325388
PD173074,5,stacking,ridge,1.0,-0.20897672650267873,163,40,meth,-0.029222564264981318
PEVONEDISTAT,1,stacking,ridge,1.0,0.028733121682890106,162,41,meth,-0.3525012235499373
PEVONEDISTAT,2,stacking,ridge,1.0,-0.023699425708619715,162,41,meth,-0.3386822404147872
PEVONEDISTAT,3,stacking,ridge,1.0,-0.013923051804528103,162,41,meth,-0.20821002040365205
PEVONEDISTAT,4,stacking,ridge,1.0,0.004877413796661928,163,40,meth,-0.27111702224569917
PEVONEDISTAT,5,stacking,ridge,1.0,0.0682191955054321,163,40,meth,-0.3716307605249001
PFI-1,1,stacking,ridge,1.0,-0.12773128644047604,162,41,meth,0.17738254938330514
PFI-1,2,stacking,ridge,1.0,0.07433737192844259,162,41,meth,0.12571124113468668
PFI-1,3,stacking,ridge,1.0,-0.16021975669231825,162,41,meth,-0.12386054829298057
PFI-1,4,stacking,ridge,1.0,0.353691942384458,163,40,meth,-0.03084115717618761
PFI-1,5,stacking,ridge,1.0,0.35181434090653374,163,40,meth,0.08895528493886021
PICTILISIB,1,stacking,ridge,1.0,0.12981960039009888,162,41,meth,0.2784215014811741
PICTILISIB,2,stacking,ridge,1.0,0.2702172776631082,162,41,meth,0.1551290357963129
PICTILISIB,3,stacking,ridge,1.0,0.02923559676304688,162,41,meth,0.38856973184665455
PICTILISIB,4,stacking,ridge,1.0,0.04068088467321174,163,40,meth,0.33560807906686596
PICTILISIB,5,stacking,ridge,1.0,0.3020852250555157,163,40,meth,0.20247826679853384
PLX-4720,1,stacking,ridge,1.0,-0.9423572097633444,162,41,meth,-0.12582347995611426
PLX-4720,2,stacking,ridge,1.0,-1.1092017412172548,162,41,meth,-0.308874830567662
PLX-4720,3,stacking,ridge,1.0,-0.7653143514874734,162,41,meth,-0.22546822836516145
PLX-4720,4,stacking,ridge,1.0,-0.3346260648066455,163,40,meth,-0.22806564960404302
PLX-4720,5,stacking,ridge,1.0,-0.7484225702279357,163,40,meth,-0.20818591146873933
REFAMETINIB,1,stacking,ridge,1.0,0.06450854184999422,162,41,meth,0.19462522026069085
REFAMETINIB,2,stacking,ridge,1.0,-0.20653917362488228,162,41,meth,0.13665683964455566
REFAMETINIB,3,stacking,ridge,1.0,-0.19118572353769947,162,41,meth,0.0953655178762785
REFAMETINIB,4,stacking,ridge,1.0,0.00772081850340145,163,40,meth,0.21580812394592352
REFAMETINIB,5,stacking,ridge,1.0,-0.234884482320874,163,40,meth,0.1272771837221631
RO-3306,1,stacking,ridge,1.0,0.10932123808169925,162,41,meth,0.020347030457692834
RO-3306,2,stacking,ridge,1.0,-0.6771239682702643,162,41,meth,0.025855094002035332
RO-3306,3,stacking,ridge,1.0,-0.07733905143391206,162,41,meth,0.07204373053118378
RO-3306,4,stacking,ridge,1.0,-0.2129539721226288,163,40,meth,-0.01758149955357083
RO-3306,5,stacking,ridge,1.0,0.08452929630123274,163,40,meth,-0.13561061107789488
RUCAPARIB,1,stacking,ridge,1.0,-0.5441580492043951,162,41,meth,0.07621108672532415
RUCAPARIB,2,stacking,ridge,1.0,-0.40162418841527225,162,41,meth,0.06274141415725659
RUCAPARIB,3,stacking,ridge,1.0,-0.373939553095334,162,41,meth,0.08372217644600471
RUCAPARIB,4,stacking,ridge,1.0,-0.3295421935023777,163,40,meth,0.1924465562184818
RUCAPARIB,5,stacking,ridge,1.0,-0.12138116331863058,163,40,meth,0.07874242999129032
SB216763,1,stacking,ridge,1.0,0.18204793907447936,162,41,meth,-0.03615088775887525
SB216763,2,stacking,ridge,1.0,0.17392459094156365,162,41,meth,-0.08298389696512436
SB216763,3,stacking,ridge,1.0,-0.4408334560206395,162,41,meth,0.09441138126196212
SB216763,4,stacking,ridge,1.0,0.35942947759382804,163,40,meth,-0.0034360104766755603
SB216763,5,stacking,ridge,1.0,0.34355223015086445,163,40,meth,-0.016425287731994333
SB590885,1,stacking,ridge,1.0,-0.42445659768354727,162,41,meth,0.19513968027449854
SB590885,2,stacking,ridge,1.0,-0.22126099194833593,162,41,meth,0.3474732535211986
SB590885,3,stacking,ridge,1.0,-0.22870134511280904,162,41,meth,0.2739906626266897
SB590885,4,stacking,ridge,1.0,-0.4673496533053121,163,40,meth,0.3876080381730189
SB590885,5,stacking,ridge,1.0,-0.36197206346703625,163,40,meth,0.31077341551626375
SELUMETINIB,1,stacking,ridge,1.0,-0.16933090975014098,162,41,meth,0.1269306100715089
SELUMETINIB,2,stacking,ridge,1.0,-0.45583893090024485,162,41,meth,0.24708945384600467
SELUMETINIB,3,stacking,ridge,1.0,-0.38997144414509677,162,41,meth,0.30279301438966977
SELUMETINIB,4,stacking,ridge,1.0,-0.2627811221965115,163,40,meth,0.2503062125993396
SELUMETINIB,5,stacking,ridge,1.0,-0.4776923245115876,163,40,meth,0.30098326451910734
SERDEMETAN,1,stacking,ridge,1.0,-0.36370091872208343,162,41,meth,0.13505832039981688
SERDEMETAN,2,stacking,ridge,1.0,-0.31103703998594634,162,41,meth,-0.05134890766456065
SERDEMETAN,3,stacking,ridge,1.0,-0.6251308391779262,162,41,meth,-0.034694689042327254
SERDEMETAN,4,stacking,ridge,1.0,-0.3339900223600365,163,40,meth,0.039387777369447804
SERDEMETAN,5,stacking,ridge,1.0,-0.9223196161912104,163,40,meth,0.24042006624141637
SGC0946,1,stacking,ridge,1.0,-0.16258370130799626,162,41,meth,0.03497606609543549
SGC0946,2,stacking,ridge,1.0,-0.05844400585610954,162,41,meth,-0.005783114323989966
SGC0946,3,stacking,ridge,1.0,0.060984087306491075,162,41,meth,-0.05932634481516666
SGC0946,4,stacking,ridge,1.0,-0.1776907340890468,163,40,meth,0.15088848040135017
SGC0946,5,stacking,ridge,1.0,-0.2587311401585144,163,40,meth,-0.06122147039709133
SN-38,1,stacking,ridge,1.0,-0.6325109375292159,162,41,meth,0.16050245513695013
SN-38,2,stacking,ridge,1.0,-1.16627719499371,162,41,meth,0.3107309899142988
SN-38,3,stacking,ridge,1.0,-0.613538596897313,162,41,meth,0.07244058820751613
SN-38,4,stacking,ridge,1.0,-0.6084957305917253,163,40,meth,0.2336160365346868
SN-38,5,stacking,ridge,1.0,0.20495287034336407,163,40,meth,0.4066003851388027
TALAZOPARIB,1,stacking,ridge,1.0,1.2864270166411187,162,41,meth,0.4719829435944044
TALAZOPARIB,2,stacking,ridge,1.0,0.4131208636706125,162,41,meth,0.6483821337268861
TALAZOPARIB,3,stacking,ridge,1.0,1.2340888045524068,162,41,meth,0.5187339343680194
TALAZOPARIB,4,stacking,ridge,1.0,1.5378352800891395,163,40,meth,0.58363216784366
TALAZOPARIB,5,stacking,ridge,1.0,1.1899832642683799,163,40,meth,0.5640569035626143
TAMOXIFEN,1,stacking,ridge,1.0,0.10371234470540314,162,41,meth,0.2742846453074026
TAMOXIFEN,2,stacking,ridge,1.0,-0.2714178033408312,162,41,meth,0.22277349554523002
TAMOXIFEN,3,stacking,ridge,1.0,-0.3364941626365052,162,41,meth,0.0666891798926272
TAMOXIFEN,4,stacking,ridge,1.0,-0.0736103738603715,163,40,meth,-0.036873845404646825
TAMOXIFEN,5,stacking,ridge,1.0,-0.0905446503631846,163,40,meth,0.13520958453929585
TANESPIMYCIN,1,stacking,ridge,1.0,0.04893259850368395,162,41,meth,-0.028162282835801265
TANESPIMYCIN,2,stacking,ridge,1.0,0.04825281709834961,162,41,meth,0.0785846670191757
TANESPIMYCIN,3,stacking,ridge,1.0,0.04378156080040008,162,41,meth,0.1637117238028394
TANESPIMYCIN,4,stacking,ridge,1.0,0.005542383992504035,163,40,meth,0.14332938616990273
TANESPIMYCIN,5,stacking,ridge,1.0,0.057372623259981215,163,40,meth,0.14459768292169764
TEMOZOLOMIDE,1,stacking,ridge,1.0,-0.32365423621140454,162,41,meth,0.36697777187786784
TEMOZOLOMIDE,2,stacking,ridge,1.0,0.12163946902934963,162,41,meth,0.22797963226120074
TEMOZOLOMIDE,3,stacking,ridge,1.0,-0.4019935775818926,162,41,meth,0.42211873423047225
TEMOZOLOMIDE,4,stacking,ridge,1.0,-0.3509480234465654,163,40,meth,0.30164353492153584
TEMOZOLOMIDE,5,stacking,ridge,1.0,-0.39037036917456547,163,40,meth,0.24846407199115728
TRAMETINIB,1,stacking,ridge,1.0,0.13705174160282607,162,41,meth,0.08757524704717476
TRAMETINIB,2,stacking,ridge,1.0,0.11326162689054509,162,41,meth,0.020651362426747765
TRAMETINIB,3,stacking,ridge,1.0,-0.02423943594963318,162,41,meth,0.032995039128899666
TRAMETINIB,4,stacking,ridge,1.0,0.007615402082980283,163,40,meth,0.04405456598280636
TRAMETINIB,5,stacking,ridge,1.0,-0.018170844023827626,163,40,meth,0.04504164281064923
VELIPARIB,1,stacking,ridge,1.0,0.24951310547374117,162,41,meth,0.2674431117616278
VELIPARIB,2,stacking,ridge,1.0,0.22360114243330198,162,41,meth,0.2778848676733437
VELIPARIB,3,stacking,ridge,1.0,0.1979255372514066,162,41,meth,0.21321369242411153
VELIPARIB,4,stacking,ridge,1.0,0.33181565913780053,163,40,meth,0.16619500577895618
VELIPARIB,5,stacking,ridge,1.0,-0.6575633950526161,163,40,meth,0.31004800240422514
VISMODEGIB,1,stacking,ridge,1.0,0.33195426165559905,162,41,meth,0.2799643516391657
VISMODEGIB,2,stacking,ridge,1.0,-0.03224950927678272,162,41,meth,0.3462432687027785
VISMODEGIB,3,stacking,ridge,1.0,0.009043292254740543,162,41,meth,0.1369371895635081
VISMODEGIB,4,stacking,ridge,1.0,-0.049709692586485055,163,40,meth,0.17725909079652213
VISMODEGIB,5,stacking,ridge,1.0,0.21945220894027528,163,40,meth,0.11569768427493789
VORINOSTAT,1,stacking,ridge,1.0,-0.13641134766546825,162,41,meth,0.08811912032780693
VORINOSTAT,2,stacking,ridge,1.0,-0.05901536693219922,162,41,meth,0.28755400674771675
VORINOSTAT,3,stacking,ridge,1.0,-0.021148749187292037,162,41,meth,-0.02430235605403967
VORINOSTAT,4,stacking,ridge,1.0,-0.03790762470446074,163,40,meth,0.0978214896037842
VORINOSTAT,5,stacking,ridge,1.0,-0.08904333708204981,163,40,meth,0.14085359066771344
WEE1 INHIBITOR,1,stacking,ridge,1.0,-0.3972435118626785,162,41,meth,0.26258317235062634
WEE1 INHIBITOR,2,stacking,ridge,1.0,-0.011829963335191263,162,41,meth,-0.02712243500657826
WEE1 INHIBITOR,3,stacking,ridge,1.0,0.004862684553827545,162,41,meth,0.17611723007144375
WEE1 INHIBITOR,4,stacking,ridge,1.0,-0.17684774033245088,163,40,meth,0.2191192853474377
WEE1 INHIBITOR,5,stacking,ridge,1.0,-0.10969678701705199,163,40,meth,0.2268320422036501
YK-4-279,1,stacking,ridge,1.0,0.21638598060903314,162,41,meth,-0.1387602162371542
YK-4-279,2,stacking,ridge,1.0,0.06360374785586753,162,41,meth,0.12085959692284733
YK-4-279,3,stacking,ridge,1.0,-0.3600951040326479,162,41,meth,0.149482976847116
YK-4-279,4,stacking,ridge,1.0,0.10607388919289895,163,40,meth,0.00525346446305962
YK-4-279,5,stacking,ridge,1.0,-0.2702241520617348,163,40,meth,0.058128249361511466
ZM447439,1,stacking,ridge,1.0,-0.3982914112459015,162,41,meth,0.07515145220276533
ZM447439,2,stacking,ridge,1.0,-0.3249972447049898,162,41,meth,-0.034663681765191565
ZM447439,3,stacking,ridge,1.0,-0.5030510447376355,162,41,meth,0.1740787792821561
ZM447439,4,stacking,ridge,1.0,-0.09324300858718382,163,40,meth,-0.037739469233847196
ZM447439,5,stacking,ridge,1.0,-0.13856902876225208,163,40,meth,-0.032401291088408356
AFATINIB,1,stacking,ridge,1.0,-0.19503922340094304,162,41,mirna,0.41736485088021014
AFATINIB,2,stacking,ridge,1.0,0.07438957382462252,162,41,mirna,0.2776440774168758
AFATINIB,3,stacking,ridge,1.0,0.16717248610687951,162,41,mirna,0.39188774745467525
AFATINIB,4,stacking,ridge,1.0,0.2160709186662011,163,40,mirna,0.6318902089719813
AFATINIB,5,stacking,ridge,1.0,-0.3326459116732101,163,40,mirna,0.2634748490124193
AVAGACESTAT,1,stacking,ridge,1.0,-0.596929055994389,162,41,mirna,0.13129050686830582
AVAGACESTAT,2,stacking,ridge,1.0,-0.10863824324855553,162,41,mirna,0.3647244744639971
