drug,fold,blend,meta,alpha,intercept,n_train,n_test,w_mrna,w_cnv,w_meth,w_mirna,row_id
DORAMAPIMOD,2,stacking,ridge,1.0,0.47725533871852654,162,41,0.5287230576116831,-0.38256581632601977,0.34807805773010475,0.39666374851062536,DORAMAPIMOD|fold2
DORAMAPIMOD,3,stacking,ridge,1.0,0.6821107059303841,162,41,0.36363173477504424,-0.25058054223685694,0.48321408115912307,0.24440627434748283,DORAMAPIMOD|fold3
DORAMAPIMOD,4,stacking,ridge,1.0,1.1193673778709954,163,40,0.6565074374973422,-0.3743917549662303,0.30537709789790346,0.16273206395578935,DORAMAPIMOD|fold4
DORAMAPIMOD,5,stacking,ridge,1.0,0.8510127426453904,163,40,0.733154359465655,-0.37899133895964426,0.24466932516931905,0.21103784251120203,DORAMAPIMOD|fold5
EHT-1864,1,stacking,ridge,1.0,-0.022410602462511697,162,41,0.9059980125487997,0.20266019354130482,-0.2374949758264139,0.13633526746282554,EHT-1864|fold1
EHT-1864,2,stacking,ridge,1.0,0.8757669188238473,162,41,0.7709016179817069,0.0062854613252629876,-0.2697110675076391,0.25208291400978233,EHT-1864|fold2
EHT-1864,3,stacking,ridge,1.0,0.3635856800854169,162,41,0.6580717505249776,0.13715449997466173,-0.1583704382648369,0.2635930451672569,EHT-1864|fold3
EHT-1864,4,stacking,ridge,1.0,-0.019808881356651042,163,40,0.915353128277342,-0.041797759824386445,0.07097612408120071,0.08105692774769158,EHT-1864|fold4
EHT-1864,5,stacking,ridge,1.0,0.2749510700652147,163,40,0.893938394673638,0.055539717152490425,-0.17979195426552658,0.14683634631357456,EHT-1864|fold5
FULVESTRANT,1,stacking,ridge,1.0,-0.8727980629590544,162,41,0.32748326441109726,0.47191281903862164,0.015197765246475849,0.4517156932619158,FULVESTRANT|fold1
FULVESTRANT,2,stacking,ridge,1.0,0.38728240002786674,162,41,0.3183877704311416,0.15581257140663085,0.029045643562162014,0.38447355678764894,FULVESTRANT|fold2
FULVESTRANT,3,stacking,ridge,1.0,-0.37253305084066923,162,41,0.33510283978631067,0.18962527085289843,0.02764772305933583,0.5449735312578174,FULVESTRANT|fold3
FULVESTRANT,4,stacking,ridge,1.0,-0.16445327863854464,163,40,0.39150311006231375,0.11116440274526673,0.19154214392188879,0.3553593558973782,FULVESTRANT|fold4
FULVESTRANT,5,stacking,ridge,1.0,0.15682684379942735,163,40,0.3140056302719066,0.12167982080940233,0.1795647065230747,0.33100217198158766,FULVESTRANT|fold5
GEFITINIB,1,stacking,ridge,1.0,0.41149747518012836,162,41,0.008293120516255203,-0.20989019417379848,0.7509324811589532,0.271854223483337,GEFITINIB|fold1
GEFITINIB,2,stacking,ridge,1.0,0.8709729024294819,162,41,-0.1456748909092553,-0.10532113947271783,0.5387724046593633,0.3129022815896555,GEFITINIB|fold2
GEFITINIB,3,stacking,ridge,1.0,0.4296256428883445,162,41,0.08105376499719152,-0.23883984269488467,0.5458209598638595,0.4168526539768607,GEFITINIB|fold3
GEFITINIB,4,stacking,ridge,1.0,0.45722197561916,163,40,-0.15425022794057083,-0.26833818271346704,0.6783424538038694,0.5276059982843426,GEFITINIB|fold4
GEFITINIB,5,stacking,ridge,1.0,-0.4136559750729596,163,40,-0.15160676738596407,-0.010764953570656231,0.7396403545219862,0.6073567317971629,GEFITINIB|fold5
GEMCITABINE,1,stacking,ridge,1.0,0.09261404927020411,162,41,1.1842361516120685,-0.019642105971648997,-0.09698624885370424,-0.02531217075534275,GEMCITABINE|fold1
GEMCITABINE,2,stacking,ridge,1.0,-0.04894719033414896,162,41,0.8781961300720191,0.003760931653984756,0.09384614496277834,0.027846258560058422,GEMCITABINE|fold2
GEMCITABINE,3,stacking,ridge,1.0,0.07242059713231574,162,41,1.0453693066973189,0.004289062618565872,-0.010016585465615357,-0.005267702651901018,GEMCITABINE|fold3
GEMCITABINE,4,stacking,ridge,1.0,0.3573568486914196,163,40,1.2034032471107838,-0.030560440472101442,0.04061838585389352,-0.07064283679478486,GEMCITABINE|fold4
GEMCITABINE,5,stacking,ridge,1.0,-0.03469248277230008,163,40,0.8914138400637647,-0.009089679716645697,0.23409760702489452,-0.13123899496963967,GEMCITABINE|fold5
GW441756,1,stacking,ridge,1.0,-0.19134948915936434,162,41,0.4273806101902189,0.4322552082223878,-0.03406025776208371,0.2554770048119065,GW441756|fold1
GW441756,2,stacking,ridge,1.0,0.3567676378943303,162,41,0.6917542271399472,0.4138527737533993,-0.2790181155700103,0.047407283694250686,GW441756|fold2
GW441756,3,stacking,ridge,1.0,-0.344328572975686,162,41,0.48716893383211074,0.3938771770843155,-0.13381453190499845,0.36296094945826757,GW441756|fold3
GW441756,4,stacking,ridge,1.0,-0.44719705349693184,163,40,0.5195295652517473,0.4045501043326568,-0.1914827602165078,0.4348388283083946,GW441756|fold4
GW441756,5,stacking,ridge,1.0,-0.05297859547406869,163,40,0.6686637958233473,0.4342100135979866,-0.32648927946225687,0.24149074380482605,GW441756|fold5
JQ1,1,stacking,ridge,1.0,-0.10820562777413079,162,41,0.7119073364577443,-0.05556868753877198,0.04014994502848579,0.4204309075841139,JQ1|fold1
JQ1,2,stacking,ridge,1.0,-0.07235647640792753,162,41,0.6754628305270222,-0.04658880542908864,0.13843522208018197,0.3077578685744453,JQ1|fold2
JQ1,3,stacking,ridge,1.0,-0.061139653166984775,162,41,0.7813296202801391,-0.1838263433473327,0.20121990224492298,0.22797316767819514,JQ1|fold3
