drug,fold,blend,meta,alpha,intercept,n_train,n_test,omics,weight
ZM447439,4,stacking,ridge,1.0,-0.18932841800389055,163,40,cnv,0.1482169906778971
ZM447439,5,stacking,ridge,1.0,-0.18703683529414583,163,40,cnv,0.050282258946743826
AFATINIB,1,stacking,ridge,1.0,-0.1288170659704042,162,41,meth,-0.18308836452557595
AFATINIB,2,stacking,ridge,1.0,0.08993282250646906,162,41,meth,-0.04021137877182463
AFATINIB,3,stacking,ridge,1.0,0.3053099585430048,162,41,meth,-0.11673703976653253
AFATINIB,4,stacking,ridge,1.0,0.2017909246496925,163,40,meth,-0.27080152676208985
AFATINIB,5,stacking,ridge,1.0,-0.14048847095811468,163,40,meth,0.1024401507605997
AVAGACESTAT,1,stacking,ridge,1.0,-0.4943156806826208,162,41,meth,0.11911925026596525
AVAGACESTAT,2,stacking,ridge,1.0,-0.041416175288915724,162,41,meth,0.12726206372049353
AVAGACESTAT,3,stacking,ridge,1.0,-0.5746921258647344,162,41,meth,0.35606448489578174
AVAGACESTAT,4,stacking,ridge,1.0,-0.11258650097559286,163,40,meth,0.10058721902574609
AVAGACESTAT,5,stacking,ridge,1.0,0.03765912266021587,163,40,meth,0.1394084778756932
AXITINIB,1,stacking,ridge,1.0,-0.35243982884805813,162,41,meth,0.5942425826501893
AXITINIB,2,stacking,ridge,1.0,-0.553997464345954,162,41,meth,0.5693846080795351
AXITINIB,3,stacking,ridge,1.0,-0.8632900309055414,162,41,meth,0.5448016446434815
AXITINIB,4,stacking,ridge,1.0,-0.4871004380002475,163,40,meth,0.5732134340519985
AXITINIB,5,stacking,ridge,1.0,-0.3271752205023226,163,40,meth,0.5897884659924687
AZD4547,1,stacking,ridge,1.0,-0.5670056739839495,162,41,meth,0.175458750581991
AZD4547,2,stacking,ridge,1.0,-0.5647369353846305,162,41,meth,0.09014462888286927
AZD4547,3,stacking,ridge,1.0,-0.35575293526201435,162,41,meth,0.0023715862302979176
AZD4547,4,stacking,ridge,1.0,-0.24965571681278176,163,40,meth,0.2750221421419771
AZD4547,5,stacking,ridge,1.0,-0.523465795036957,163,40,meth,0.25796839830667667
AZD6738,1,stacking,ridge,1.0,-0.06692245699602095,162,41,meth,-0.10860329670741767
AZD6738,2,stacking,ridge,1.0,-0.2175662362581401,162,41,meth,-0.09730051129090092
AZD6738,3,stacking,ridge,1.0,-0.5548508364112759,162,41,meth,0.06858903102881744
AZD6738,4,stacking,ridge,1.0,-0.12503538605941023,163,40,meth,-0.14778544101135122
AZD6738,5,stacking,ridge,1.0,-0.1851406727553193,163,40,meth,-0.04878599514875554
AZD7762,1,stacking,ridge,1.0,0.11223204739258175,162,41,meth,0.3160511873015203
AZD7762,2,stacking,ridge,1.0,0.06016497067775928,162,41,meth,0.06641049131749441
AZD7762,3,stacking,ridge,1.0,0.08554880861106151,162,41,meth,0.0789552123721229
AZD7762,4,stacking,ridge,1.0,0.10461002443506895,163,40,meth,0.1298600162581923
AZD7762,5,stacking,ridge,1.0,0.06950318467391114,163,40,meth,0.011787201573202956
AZD8186,1,stacking,ridge,1.0,-0.23042448474073263,162,41,meth,0.5563908177782417
AZD8186,2,stacking,ridge,1.0,-0.34862577757436775,162,41,meth,0.3637991140033741
AZD8186,3,stacking,ridge,1.0,-0.898226759604337,162,41,meth,0.24040222345110265
AZD8186,4,stacking,ridge,1.0,-0.2078900698312398,163,40,meth,0.2828320590101748
AZD8186,5,stacking,ridge,1.0,-0.47911260972555514,163,40,meth,0.2647375839941688
BMS-536924,1,stacking,ridge,1.0,-0.7409973012647877,162,41,meth,0.18811533378905843
BMS-536924,2,stacking,ridge,1.0,-0.9073646992406439,162,41,meth,0.06403792834006831
BMS-536924,3,stacking,ridge,1.0,-1.3686670393975822,162,41,meth,0.15975421772861115
BMS-536924,4,stacking,ridge,1.0,-0.9070209043815787,163,40,meth,0.060334404544116
BMS-536924,5,stacking,ridge,1.0,-0.8913839761554332,163,40,meth,0.19494812097991182
BOSUTINIB,1,stacking,ridge,1.0,-0.02849823920365102,162,41,meth,-0.014144711195619303
BOSUTINIB,2,stacking,ridge,1.0,-0.4663362398539994,162,41,meth,0.13220458742844346
BOSUTINIB,3,stacking,ridge,1.0,-0.26971046578823676,162,41,meth,-0.0963262515256802
BOSUTINIB,4,stacking,ridge,1.0,-0.0982891344610537,163,40,meth,-0.09043117198445044
BOSUTINIB,5,stacking,ridge,1.0,0.06307164798974729,163,40,meth,0.13861396467690745
CCT007093,1,stacking,ridge,1.0,-0.325318998007571,162,41,meth,0.3446231838811461
CCT007093,2,stacking,ridge,1.0,-0.986499576069698,162,41,meth,0.32068668124090555
CCT007093,3,stacking,ridge,1.0,-1.4458092013585713,162,41,meth,0.4048309872710084
CCT007093,4,stacking,ridge,1.0,-0.7649698246367418,163,40,meth,0.5229469505161692
CCT007093,5,stacking,ridge,1.0,-0.4297297296433218,163,40,meth,0.2688472268815919
DACTOLISIB,1,stacking,ridge,1.0,0.1112413182283225,162,41,meth,0.16481995278236955
DACTOLISIB,2,stacking,ridge,1.0,-0.14747960393999482,162,41,meth,0.11937066895259693
DACTOLISIB,3,stacking,ridge,1.0,0.28664679428664597,162,41,meth,0.06229646240127189
DACTOLISIB,4,stacking,ridge,1.0,0.28603957829179594,163,40,meth,-0.1387452239820094
DACTOLISIB,5,stacking,ridge,1.0,-0.023307075411542755,163,40,meth,-0.12286922235520774
DOCETAXEL,1,stacking,ridge,1.0,1.4283930957553235,162,41,meth,0.33470380403209643
DOCETAXEL,2,stacking,ridge,1.0,0.9635933570465522,162,41,meth,0.3201506557810799
DOCETAXEL,3,stacking,ridge,1.0,1.1138907333199972,162,41,meth,0.2631404771151206
DOCETAXEL,4,stacking,ridge,1.0,1.0522999846427714,163,40,meth,0.39714777180356936
DOCETAXEL,5,stacking,ridge,1.0,0.9008016789576132,163,40,meth,0.2920956373023892
DORAMAPIMOD,1,stacking,ridge,1.0,0.9683000518279208,162,41,meth,0.31124286523143113
DORAMAPIMOD,2,stacking,ridge,1.0,0.47725533871852654,162,41,meth,0.34807805773010475
DORAMAPIMOD,3,stacking,ridge,1.0,0.6821107059303841,162,41,meth,0.48321408115912307
DORAMAPIMOD,4,stacking,ridge,1.0,1.1193673778709954,163,40,meth,0.30537709789790346
DORAMAPIMOD,5,stacking,ridge,1.0,0.8510127426453904,163,40,meth,0.24466932516931905
EHT-1864,1,stacking,ridge,1.0,-0.022410602462511697,162,41,meth,-0.2374949758264139
EHT-1864,2,stacking,ridge,1.0,0.8757669188238473,162,41,meth,-0.2697110675076391
EHT-1864,3,stacking,ridge,1.0,0.3635856800854169,162,41,meth,-0.1583704382648369
EHT-1864,4,stacking,ridge,1.0,-0.019808881356651042,163,40,meth,0.07097612408120071
EHT-1864,5,stacking,ridge,1.0,0.2749510700652147,163,40,meth,-0.17979195426552658
FULVESTRANT,1,stacking,ridge,1.0,-0.8727980629590544,162,41,meth,0.015197765246475849
FULVESTRANT,2,stacking,ridge,1.0,0.38728240002786674,162,41,meth,0.029045643562162014
FULVESTRANT,3,stacking,ridge,1.0,-0.37253305084066923,162,41,meth,0.02764772305933583
FULVESTRANT,4,stacking,ridge,1.0,-0.16445327863854464,163,40,meth,0.19154214392188879
FULVESTRANT,5,stacking,ridge,1.0,0.15682684379942735,163,40,meth,0.1795647065230747
GEFITINIB,1,stacking,ridge,1.0,0.41149747518012836,162,41,meth,0.7509324811589532
GEFITINIB,2,stacking,ridge,1.0,0.8709729024294819,162,41,meth,0.5387724046593633
GEFITINIB,3,stacking,ridge,1.0,0.4296256428883445,162,41,meth,0.5458209598638595
GEFITINIB,4,stacking,ridge,1.0,0.45722197561916,163,40,meth,0.6783424538038694
GEFITINIB,5,stacking,ridge,1.0,-0.4136559750729596,163,40,meth,0.7396403545219862
GEMCITABINE,1,stacking,ridge,1.0,0.09261404927020411,162,41,meth,-0.09698624885370424
GEMCITABINE,2,stacking,ridge,1.0,-0.04894719033414896,162,41,meth,0.09384614496277834
GEMCITABINE,3,stacking,ridge,1.0,0.07242059713231574,162,41,meth,-0.010016585465615357
GEMCITABINE,4,stacking,ridge,1.0,0.3573568486914196,163,40,meth,0.04061838585389352
GEMCITABINE,5,stacking,ridge,1.0,-0.03469248277230008,163,40,meth,0.23409760702489452
GW441756,1,stacking,ridge,1.0,-0.19134948915936434,162,41,meth,-0.03406025776208371
GW441756,2,stacking,ridge,1.0,0.3567676378943303,162,41,meth,-0.2790181155700103
GW441756,3,stacking,ridge,1.0,-0.344328572975686,162,41,meth,-0.13381453190499845
GW441756,4,stacking,ridge,1.0,-0.44719705349693184,163,40,meth,-0.1914827602165078
GW441756,5,stacking,ridge,1.0,-0.05297859547406869,163,40,meth,-0.32648927946225687
JQ1,1,stacking,ridge,1.0,-0.10820562777413079,162,41,meth,0.04014994502848579
JQ1,2,stacking,ridge,1.0,-0.07235647640792753,162,41,meth,0.13843522208018197
JQ1,3,stacking,ridge,1.0,-0.061139653166984775,162,41,meth,0.20121990224492298
JQ1,4,stacking,ridge,1.0,-0.09126433688111579,163,40,meth,0.1874946207086756
JQ1,5,stacking,ridge,1.0,-0.0966559975360054,163,40,meth,0.17454916859566352
KU-55933,1,stacking,ridge,1.0,-0.28934992990136,162,41,meth,0.4898292851870483
KU-55933,2,stacking,ridge,1.0,-0.6999980148278055,162,41,meth,0.530348589268828
KU-55933,3,stacking,ridge,1.0,-0.6359352530589755,162,41,meth,0.700650282069859
KU-55933,4,stacking,ridge,1.0,-0.0957454534331168,163,40,meth,0.5544656209746128
KU-55933,5,stacking,ridge,1.0,-0.2908246771578247,163,40,meth,0.5992652159555765
LENALIDOMIDE,1,stacking,ridge,1.0,-0.49548140566900667,162,41,meth,0.5062868628698303
LENALIDOMIDE,2,stacking,ridge,1.0,-0.6471635350224876,162,41,meth,0.1973939823863909
LENALIDOMIDE,3,stacking,ridge,1.0,-0.9151001135648951,162,41,meth,0.18280211719968237
LENALIDOMIDE,4,stacking,ridge,1.0,-0.43880687932584816,163,40,meth,0.2071216175635245
LENALIDOMIDE,5,stacking,ridge,1.0,-0.9890189423116142,163,40,meth,0.1465039165636194
LESTAURTINIB,1,stacking,ridge,1.0,0.09707907039500907,162,41,meth,0.4103486864891183
LESTAURTINIB,2,stacking,ridge,1.0,0.07933615528628102,162,41,meth,0.4727456028215749
LESTAURTINIB,3,stacking,ridge,1.0,0.06711826565407308,162,41,meth,0.3250650643186324
LESTAURTINIB,4,stacking,ridge,1.0,0.09460030339265613,163,40,meth,0.3836525968411302
LESTAURTINIB,5,stacking,ridge,1.0,0.08380325029832048,163,40,meth,0.4381476168921294
METHOTREXATE,1,stacking,ridge,1.0,0.1485504793615514,162,41,meth,0.36254235343028157
METHOTREXATE,2,stacking,ridge,1.0,0.15880970103145908,162,41,meth,0.50468399768453
METHOTREXATE,3,stacking,ridge,1.0,0.1658959281467226,162,41,meth,0.2851665689634433
METHOTREXATE,4,stacking,ridge,1.0,0.11758702649023223,163,40,meth,0.3916042564937162
METHOTREXATE,5,stacking,ridge,1.0,0.11160175245198911,163,40,meth,0.6344591619940053
MIRIN,1,stacking,ridge,1.0,-0.08709761176065367,162,41,meth,-0.4133201345801152
MIRIN,2,stacking,ridge,1.0,-0.01720847393254754,162,41,meth,-0.25003380158242383
MIRIN,3,stacking,ridge,1.0,-0.8133261553291478,162,41,meth,-0.23081256577916523
MIRIN,4,stacking,ridge,1.0,-0.4723788263085247,163,40,meth,0.11498404418503122
MIRIN,5,stacking,ridge,1.0,-0.07227788666299428,163,40,meth,-0.33191071854226895
MK-2206,1,stacking,ridge,1.0,-0.5204949836983632,162,41,meth,0.20492699179145907
MK-2206,2,stacking,ridge,1.0,-0.9953911133737225,162,41,meth,0.0966475563140663
MK-2206,3,stacking,ridge,1.0,-1.0362355346115735,162,41,meth,-0.0894779037348028
MK-2206,4,stacking,ridge,1.0,-0.4683497487579249,163,40,meth,-0.1486458487109558
MK-2206,5,stacking,ridge,1.0,-0.790757132030449,163,40,meth,0.11919305436194169
MOTESANIB,1,stacking,ridge,1.0,-0.9405680620053336,162,41,meth,0.42674374899943834
MOTESANIB,2,stacking,ridge,1.0,-1.433187941427533,162,41,meth,0.4095624686706645
MOTESANIB,3,stacking,ridge,1.0,-0.9329301221717436,162,41,meth,0.1632684307834097
MOTESANIB,4,stacking,ridge,1.0,-0.983792811650408,163,40,meth,0.3425695659609868
MOTESANIB,5,stacking,ridge,1.0,-0.7220153533418556,163,40,meth,0.14047274383265235
NAVITOCLAX,1,stacking,ridge,1.0,-0.007076262090616403,162,41,meth,0.025817273562663143
NAVITOCLAX,2,stacking,ridge,1.0,0.12029817707417367,162,41,meth,0.07400038098936977
NAVITOCLAX,3,stacking,ridge,1.0,-0.13816232897790848,162,41,meth,0.10117653334924195
NAVITOCLAX,4,stacking,ridge,1.0,-0.07709601839681557,163,40,meth,0.06417106873332103
NAVITOCLAX,5,stacking,ridge,1.0,0.10708409611403447,163,40,meth,0.10963979382039157
NU7441,1,stacking,ridge,1.0,-0.5097368403566702,162,41,meth,0.36065418365813784
NU7441,2,stacking,ridge,1.0,-0.48602012849804543,162,41,meth,0.2443113355569765
NU7441,3,stacking,ridge,1.0,-0.49234347479876917,162,41,meth,0.08728561483336328
NU7441,4,stacking,ridge,1.0,-0.5634568615366069,163,40,meth,0.38228842838314486
NU7441,5,stacking,ridge,1.0,-0.47729565268792573,163,40,meth,0.33446016304201875
NUTLIN-3A (-),1,stacking,ridge,1.0,0.005950057489985561,162,41,meth,0.2289589224574195
NUTLIN-3A (-),2,stacking,ridge,1.0,0.2866588677878106,162,41,meth,0.2494042805765752
NUTLIN-3A (-),3,stacking,ridge,1.0,-0.4011055202965914,162,41,meth,0.378889717694201
NUTLIN-3A (-),4,stacking,ridge,1.0,0.04393671441251579,163,40,meth,0.14500606586943307
NUTLIN-3A (-),5,stacking,ridge,1.0,0.3901285032527979,163,40,meth,0.2581037202188964
OLAPARIB,1,stacking,ridge,1.0,-0.7681279714076266,162,41,meth,0.5478355198615474
OLAPARIB,2,stacking,ridge,1.0,0.026979319785897182,162,41,meth,0.6218065491644967
OLAPARIB,3,stacking,ridge,1.0,-0.4363930870976085,162,41,meth,0.5841928312536773
OLAPARIB,4,stacking,ridge,1.0,-0.7562970645771507,163,40,meth,0.562730531345102
OLAPARIB,5,stacking,ridge,1.0,-0.473732650804787,163,40,meth,0.7222711831045557
PALBOCICLIB,1,stacking,ridge,1.0,-0.2010669267464178,162,41,meth,0.23942692184489048
PALBOCICLIB,2,stacking,ridge,1.0,-0.3318733432127168,162,41,meth,0.16563991523255928
PALBOCICLIB,3,stacking,ridge,1.0,0.004446206826144827,162,41,meth,0.10569983145773389
PALBOCICLIB,4,stacking,ridge,1.0,-0.05989832450121746,163,40,meth,0.17503144378474483
PALBOCICLIB,5,stacking,ridge,1.0,7.995218542511395e-05,163,40,meth,0.14731773069291587
PD0325901,1,stacking,ridge,1.0,0.028458373552084915,162,41,meth,0.13949123895655915
PD0325901,2,stacking,ridge,1.0,-0.15217458579415977,162,41,meth,0.22320454415031513
PD0325901,3,stacking,ridge,1.0,0.04643219086217354,162,41,meth,0.2939261755833294
PD0325901,4,stacking,ridge,1.0,0.006889791637621712,163,40,meth,0.24976448707026125
PD0325901,5,stacking,ridge,1.0,-0.11709090701543057,163,40,meth,0.0775174280515247
PD173074,1,stacking,ridge,1.0,-0.5616083450195108,162,41,meth,0.44433683674123386
PD173074,2,stacking,ridge,1.0,-0.5175249906692851,162,41,meth,0.36620779765505784
PD173074,3,stacking,ridge,1.0,-0.3977647784015219,162,41,meth,0.37111970421817525
PD173074,4,stacking,ridge,1.0,-0.265322346332185,163,40,meth,0.2757007855860725
PD173074,5,stacking,ridge,1.0,-0.35642193441754744,163,40,meth,0.19700425145391012
PEVONEDISTAT,1,stacking,ridge,1.0,0.011070567318994556,162,41,meth,-0.21534612414120455
PEVONEDISTAT,2,stacking,ridge,1.0,-0.04568938069020362,162,41,meth,-0.1306305432520713
PEVONEDISTAT,3,stacking,ridge,1.0,-0.030069620257160284,162,41,meth,0.012634532183093104
PEVONEDISTAT,4,stacking,ridge,1.0,-0.004504783223779535,163,40,meth,-0.16256888637261865
PEVONEDISTAT,5,stacking,ridge,1.0,0.07288403993338577,163,40,meth,-0.2252476531713273
PFI-1,1,stacking,ridge,1.0,-0.20097756225879948,162,41,meth,0.5765224433132066
PFI-1,2,stacking,ridge,1.0,-0.27489461181276287,162,41,meth,0.38977494911718874
PFI-1,3,stacking,ridge,1.0,-0.4040128942279311,162,41,meth,0.06391195139281648
PFI-1,4,stacking,ridge,1.0,-0.026802606920995675,163,40,meth,0.11397377634583823
PFI-1,5,stacking,ridge,1.0,0.1528083052127549,163,40,meth,0.2827838227150542
PICTILISIB,1,stacking,ridge,1.0,0.02434479328595185,162,41,meth,0.4924015132059448
PICTILISIB,2,stacking,ridge,1.0,0.2706849779202475,162,41,meth,0.44655903330617036
PICTILISIB,3,stacking,ridge,1.0,-0.03885593565856982,162,41,meth,0.5197313735516448
PICTILISIB,4,stacking,ridge,1.0,0.0016471458146722906,163,40,meth,0.46137123902837046
PICTILISIB,5,stacking,ridge,1.0,0.282353336836894,163,40,meth,0.32429387665851067
PLX-4720,1,stacking,ridge,1.0,-0.831606610606705,162,41,meth,0.004533744122433675
PLX-4720,2,stacking,ridge,1.0,-0.7916975904590209,162,41,meth,-0.13844079464142608
PLX-4720,3,stacking,ridge,1.0,-0.7322285666912776,162,41,meth,-0.06746820192861408
PLX-4720,4,stacking,ridge,1.0,-0.41797800509369054,163,40,meth,-0.04932236880726777
PLX-4720,5,stacking,ridge,1.0,-0.8200060746768569,163,40,meth,0.007161411811584455
REFAMETINIB,1,stacking,ridge,1.0,0.022086289540773407,162,41,meth,0.22746702291046117
REFAMETINIB,2,stacking,ridge,1.0,-0.32416753888716077,162,41,meth,0.18063697697150707
REFAMETINIB,3,stacking,ridge,1.0,-0.32246023551079794,162,41,meth,0.22504745787302644
REFAMETINIB,4,stacking,ridge,1.0,-0.12893100751415787,163,40,meth,0.3014264895330597
REFAMETINIB,5,stacking,ridge,1.0,-0.3455312026074724,163,40,meth,0.178495537559189
RO-3306,1,stacking,ridge,1.0,0.14579138215572707,162,41,meth,0.2535430393400974
RO-3306,2,stacking,ridge,1.0,-0.7210824051834392,162,41,meth,0.26563364598834843
RO-3306,3,stacking,ridge,1.0,-0.1094055221145096,162,41,meth,0.25151157772559946
RO-3306,4,stacking,ridge,1.0,-0.24616111969683718,163,40,meth,0.17555867505161266
RO-3306,5,stacking,ridge,1.0,-0.0684980110755351,163,40,meth,0.030723943445459798
RUCAPARIB,1,stacking,ridge,1.0,-0.4321310782469445,162,41,meth,0.019613286520190728
RUCAPARIB,2,stacking,ridge,1.0,-0.42245321954156134,162,41,meth,0.14734785045135118
RUCAPARIB,3,stacking,ridge,1.0,-0.4020728985524098,162,41,meth,0.1831411571163695
RUCAPARIB,4,stacking,ridge,1.0,-0.38985174230662345,163,40,meth,0.23377999510914388
RUCAPARIB,5,stacking,ridge,1.0,-0.11550137055213527,163,40,meth,0.07638836615971369
SB216763,1,stacking,ridge,1.0,-0.42596724736142466,162,41,meth,0.2256795975664499
SB216763,2,stacking,ridge,1.0,-0.051523073060727675,162,41,meth,-0.01717878413859899
SB216763,3,stacking,ridge,1.0,-0.7253670946816966,162,41,meth,0.2806298734611345
SB216763,4,stacking,ridge,1.0,-0.10294250390543258,163,40,meth,0.1966528601244406
SB216763,5,stacking,ridge,1.0,-0.05004624703464611,163,40,meth,0.17134239588996977
SB590885,1,stacking,ridge,1.0,-0.43357315237656824,162,41,meth,0.1626295188261506
SB590885,2,stacking,ridge,1.0,-0.14002292772353586,162,41,meth,0.09885486805424402
SB590885,3,stacking,ridge,1.0,-0.18774794310962806,162,41,meth,0.19425069066737338
SB590885,4,stacking,ridge,1.0,-0.3991082704097493,163,40,meth,0.13758369835965722
SB590885,5,stacking,ridge,1.0,-0.2289467546065853,163,40,meth,0.12928382891347162
SELUMETINIB,1,stacking,ridge,1.0,-0.3924842577356036,162,41,meth,0.17850962884291285
SELUMETINIB,2,stacking,ridge,1.0,-0.28637578972074307,162,41,meth,0.1464924651157404
SELUMETINIB,3,stacking,ridge,1.0,-0.30806387136543645,162,41,meth,0.2318281063017251
SELUMETINIB,4,stacking,ridge,1.0,-0.19805029725097034,163,40,meth,0.16503973643056044
SELUMETINIB,5,stacking,ridge,1.0,-0.5683843477903343,163,40,meth,0.2562539602296486
SERDEMETAN,1,stacking,ridge,1.0,-0.3358741029387038,162,41,meth,0.2976075162357983
SERDEMETAN,2,stacking,ridge,1.0,-0.2237882539557785,162,41,meth,0.07603534197424974
SERDEMETAN,3,stacking,ridge,1.0,-0.6848589406217136,162,41,meth,0.08727785884389172
SERDEMETAN,4,stacking,ridge,1.0,-0.3814167762204401,163,40,meth,0.11790711024492066
SERDEMETAN,5,stacking,ridge,1.0,-0.7279896836480089,163,40,meth,0.2553827769940453
SGC0946,1,stacking,ridge,1.0,-0.24829694614793296,162,41,meth,0.06672715514912865
SGC0946,2,stacking,ridge,1.0,-0.1745810830038108,162,41,meth,-0.01096424122385876
SGC0946,3,stacking,ridge,1.0,-0.09247693324048756,162,41,meth,-0.006473534909446073
SGC0946,4,stacking,ridge,1.0,-0.23372007167609388,163,40,meth,0.10181882455042772
SGC0946,5,stacking,ridge,1.0,-0.34754333168904883,163,40,meth,-0.09655960837024931
SN-38,1,stacking,ridge,1.0,-0.897550487972496,162,41,meth,0.10748814870040789
SN-38,2,stacking,ridge,1.0,-1.3942775530831373,162,41,meth,0.4581809505437703
SN-38,3,stacking,ridge,1.0,-0.7594412281090497,162,41,meth,0.25464946517072434
SN-38,4,stacking,ridge,1.0,-0.900540292717185,163,40,meth,0.254869164769676
SN-38,5,stacking,ridge,1.0,0.10268597774671218,163,40,meth,0.4482735501690031
TALAZOPARIB,1,stacking,ridge,1.0,1.2440391569264713,162,41,meth,0.47952299992045005
TALAZOPARIB,2,stacking,ridge,1.0,0.38329648602868027,162,41,meth,0.665849410187387
TALAZOPARIB,3,stacking,ridge,1.0,1.2982413500719303,162,41,meth,0.5487195625253782
TALAZOPARIB,4,stacking,ridge,1.0,1.478721790431649,163,40,meth,0.5331561738136568
TALAZOPARIB,5,stacking,ridge,1.0,1.2285176971634864,163,40,meth,0.5478393648512562
TAMOXIFEN,1,stacking,ridge,1.0,-0.008621006262502728,162,41,meth,0.15804318165456152
TAMOXIFEN,2,stacking,ridge,1.0,-0.29893421057754566,162,41,meth,0.15686691321595253
TAMOXIFEN,3,stacking,ridge,1.0,-0.35750074678367616,162,41,meth,0.014321375834158497
TAMOXIFEN,4,stacking,ridge,1.0,-0.1411366064647286,163,40,meth,0.011839977611060162
TAMOXIFEN,5,stacking,ridge,1.0,-0.08061239180724789,163,40,meth,0.12473251887600705
TANESPIMYCIN,1,stacking,ridge,1.0,0.04501608744281688,162,41,meth,0.023244860128558583
TANESPIMYCIN,2,stacking,ridge,1.0,0.04973809748522989,162,41,meth,0.04369174048224915
TANESPIMYCIN,3,stacking,ridge,1.0,0.03890214780862139,162,41,meth,0.10198460431487182
TANESPIMYCIN,4,stacking,ridge,1.0,0.03615963554718171,163,40,meth,0.051128988611952766
TANESPIMYCIN,5,stacking,ridge,1.0,0.05388060314465018,163,40,meth,0.0808715263019201
TEMOZOLOMIDE,1,stacking,ridge,1.0,-0.6948003922681121,162,41,meth,0.3969546938100359
TEMOZOLOMIDE,2,stacking,ridge,1.0,-0.1258041949644495,162,41,meth,0.4700017649464224
TEMOZOLOMIDE,3,stacking,ridge,1.0,-0.4406693885124904,162,41,meth,0.4696918347070745
TEMOZOLOMIDE,4,stacking,ridge,1.0,-0.5300843054743689,163,40,meth,0.37618997902882395
TEMOZOLOMIDE,5,stacking,ridge,1.0,-0.7083119137177691,163,40,meth,0.4106959260806562
TRAMETINIB,1,stacking,ridge,1.0,0.08046733121634075,162,41,meth,-0.016882833941154713
TRAMETINIB,2,stacking,ridge,1.0,0.0894263915936585,162,41,meth,-0.07253435707201315
TRAMETINIB,3,stacking,ridge,1.0,-0.03336241384237637,162,41,meth,-0.028523821739275822
TRAMETINIB,4,stacking,ridge,1.0,-0.04573391866195631,163,40,meth,-0.04847013807255946
TRAMETINIB,5,stacking,ridge,1.0,-0.03260534860204267,163,40,meth,-0.009676823416797207
VELIPARIB,1,stacking,ridge,1.0,0.22126338883327623,162,41,meth,0.39476471473723085
VELIPARIB,2,stacking,ridge,1.0,0.24858433844239247,162,41,meth,0.3505584655558969
VELIPARIB,3,stacking,ridge,1.0,0.2618025982560015,162,41,meth,0.2979659937908634
VELIPARIB,4,stacking,ridge,1.0,0.4716357613303743,163,40,meth,0.2312772720268218
VELIPARIB,5,stacking,ridge,1.0,-0.3898349500757634,163,40,meth,0.27743520300971897
VISMODEGIB,1,stacking,ridge,1.0,0.3187612989750246,162,41,meth,0.16312533587098346
VISMODEGIB,2,stacking,ridge,1.0,0.07237390080064454,162,41,meth,0.3405970962427878
VISMODEGIB,3,stacking,ridge,1.0,0.011725997795644538,162,41,meth,0.03595156853825377
VISMODEGIB,4,stacking,ridge,1.0,-0.05706710109213464,163,40,meth,0.11895524320664143
VISMODEGIB,5,stacking,ridge,1.0,0.18651399908515032,163,40,meth,0.0667578501958639
VORINOSTAT,1,stacking,ridge,1.0,-0.14380353240414356,162,41,meth,0.044544233582712096
VORINOSTAT,2,stacking,ridge,1.0,-0.06034300833182582,162,41,meth,0.2734315444103511
VORINOSTAT,3,stacking,ridge,1.0,-0.0628034028048613,162,41,meth,0.11774799425227996
VORINOSTAT,4,stacking,ridge,1.0,-0.0772634396375429,163,40,meth,0.2500217275839514
VORINOSTAT,5,stacking,ridge,1.0,-0.12881145287706675,163,40,meth,0.29469109285906614
WEE1 INHIBITOR,1,stacking,ridge,1.0,-0.2826991454597825,162,41,meth,0.12781191304434766
WEE1 INHIBITOR,2,stacking,ridge,1.0,0.12387202740527914,162,41,meth,-0.05530779485500593
WEE1 INHIBITOR,3,stacking,ridge,1.0,0.1058637903298485,162,41,meth,0.13374066968915602
WEE1 INHIBITOR,4,stacking,ridge,1.0,-0.06994990757081876,163,40,meth,0.09170105997939995
WEE1 INHIBITOR,5,stacking,ridge,1.0,0.09745304334810156,163,40,meth,0.05489859202601146
YK-4-279,1,stacking,ridge,1.0,0.15409256897420964,162,41,meth,0.05567351446002579
YK-4-279,2,stacking,ridge,1.0,0.030616175118357347,162,41,meth,0.3275945167799888
YK-4-279,3,stacking,ridge,1.0,-0.35403383638261166,162,41,meth,0.24976367694448623
YK-4-279,4,stacking,ridge,1.0,0.09783401053177498,163,40,meth,0.1669202601902978
YK-4-279,5,stacking,ridge,1.0,-0.28822774205620827,163,40,meth,0.11392094878993243
ZM447439,1,stacking,ridge,1.0,-0.4374938253077578,162,41,meth,0.13181554143462146
ZM447439,2,stacking,ridge,1.0,-0.43383774572649614,162,41,meth,0.13862147175032763
ZM447439,3,stacking,ridge,1.0,-0.5167397657596298,162,41,meth,0.35384499302196265
ZM447439,4,stacking,ridge,1.0,-0.18932841800389055,163,40,meth,0.12231399742770355
ZM447439,5,stacking,ridge,1.0,-0.18703683529414583,163,40,meth,0.1527322417534909
AFATINIB,1,stacking,ridge,1.0,-0.1288170659704042,162,41,mirna,0.42037855573350724
AFATINIB,2,stacking,ridge,1.0,0.08993282250646906,162,41,mirna,0.3026348575485556
AFATINIB,3,stacking,ridge,1.0,0.3053099585430048,162,41,mirna,0.41730770563136194
AFATINIB,4,stacking,ridge,1.0,0.2017909246496925,163,40,mirna,0.5866583730339119
AFATINIB,5,stacking,ridge,1.0,-0.14048847095811468,163,40,mirna,0.29250898397242747
